textID,text,selected_text,sentiment
2.23E+13,is in mourning that he is having to miss the homesssssskooooler fair today!!!,is having to miss the homesssssskooooler,negative
719310ab14," i would direct message you regarding blogging while brown, but a sista hasn`t mastered that technique yet  ..lol","i would direct message you regarding blogging while brown, but a sista hasn`t mastered that technique yet  ..lol",neutral
fa2e1c027e, it doesn`t work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,it doesn`t work with the iPhone yet   I love it for the simplicity but I need to be able to sort tasks on my iPhone to be useful,neutral
65a9dd6348, byeeeee,byeeeee,neutral
1c71a17783,"Dilemma, what to wear: Now: SanFran Foggy and 58 , then Sacramento in cple hrs sun and 86 degr .","Dilemma, what to wear: Now: SanFran Foggy and 58 , then Sacramento in cple hrs sun and 86 degr .",neutral
f6e929a6ac,Spent last night in A&E (ER). Wife tangled wheels with Daughter & hit the deck. Dislocation & fracture resulted.,Spent last night in A&E (ER). Wife tangled wheels with Daughter & hit the deck. Dislocation & fracture resulted.,neutral
b67e7e9504,On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I`d still tweet u guys! ****,On the train now. I forgot by charger  that means no whoshere for me today till I get home haha!  but I`d still tweet u guys! ****,neutral
c36155ddc2,i`ve just open this thing,i`ve just open this thing,neutral
815b3483b3, Thank You Clayton. Going to my favorite Greek Resturant after church for mom`s Day!!!!  Loved you on Huckabee,Going to my favorite Greek Resturant after church for mom`s Day!!!!  Loved you on,positive
910fc24293,"just got back from hangin with the bestie at the pool, soo nice",nice,positive
e2ab7607a8,can`t find her favorite Nike shorts,can`t find her favorite Nike shorts,neutral
aca65143ab, I left mine in music...i think i don`t have a camera anymore,I left mine in music...i think i don`t have a camera anymore,neutral
6b2d7e4201, twitter tends to do that to us,twitter tends to do that to us,neutral
809f79aeac,_Atticus Thank you,Thank,positive
69fccdcbe8," aww yeah, it`s more fun revising with others but you get distracted easier >.< yeah I`m tired, revising history","aww yeah, it`s more fun revising with others but you get distracted easier >.< yeah I`m tired, revising history",neutral
6bed719d7a,Made it to Wisconsin... Now off to Golden Corral again! dang! lol we missed the graduation! tho  Dang!,missed,negative
7c353ca28c,So I love my mac but msn doesn`t work on it still,So I love my mac but msn doesn`t work on it still,neutral
8b89deb1b6, That`s me set up for an exciting Sunday lol,exciting Sunday,positive
5271245703,cba with exams! 17 left!,cba with exams! 17 left!,neutral
a5a43edfbb,Is Bored. Waiting Till 7:06 To Go Out To Tha Bus,Bored.,negative
4ead73f787, ooh which two books did you buy?,ooh which two books did you buy?,neutral
3a9ae63e38," Aw, Kaelah I feel so bad for you. This sounds serious? Please get better soon. I admire you for still working hard and stuff.","Aw, Kaelah I feel so bad for you. This sounds serious? Please get better soon. I admire you for still working hard and stuff.",neutral
970c3c3d02,To bed I go   Nighty Night,To bed I go   Nighty Night,neutral
c3e9d3f6a6," awesome, I`m glad you like it.  FYI - Platinum Notes 3.0 should be out as a free upgrade this summer",glad,positive
1ff712af2c,Got the keys to my new flat - gorgeous weather for weekend - and i`m spending it 'PACKING',gorgeous,positive
7372afb42a, now my heart isnt cold  but im still missing you.,t im still missing you.,negative
e10a97ec7c," It`ll be worth the wait, I`m busting a gut here.",worth,positive
f5f2a709ca, I like them. I mean I like what`s left of them.,I like them.,positive
cd0f1242dd,  I`m not a big fan of Costa  I ended up going to EAT as they have one outside our office!,I`m not a big fan of Costa,negative
e216faca02,hates the sound of silence..doesnt like being shut out..,hates the sound of silence..doesnt like being shut out..,negative
0addccf1b5,"humm.... I adore Mark #hoppusday ,so I`m just going to throw it out there #hoppusday....... have a nice #hoppusday people!!",adore Mark,positive
2a8c3e6b51,"Muffins: Muffins are delicious, Muffins are neat, I have no more muffins to eat.","Muffins: Muffins are delicious, Muffins are neat, I have no more muffins to eat.",neutral
973776b561, Sounds like you`re in for a great day!  Enjoy,Sounds like you`re in for a great day!  Enjoy,positive
1d2d0e970c," It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51.","It was a lot of stress, though, so with that and supporting two big families he never quit smoking and died of lung cancer at 51.",negative
7a613ba81b,4 hours of shopping over... good effort. Best part = chocolate shop.... YUJM!!!... yum even,good,positive
d91bfe2e7b, Ok well from the pic i take it you do. Thats unlucky . Lmao,unlucky,negative
50831b3f76,Nice sunny day,Nice sunny day,positive
39fe8f535f,"Missing my husband, but it was nice to wake up in my parents` house. The dogs are ecstatic","Missing my husband, but it was nice to wake up in my parents` house. The dogs are ecstatic",neutral
65d1a890e3, haha yay We love you too Mr. Shane Dawson,love,positive
aff624f133, thanx Tom  love u too !!!!!!!!!!!!!!!!!!!!!!! have a great day,a great,positive
cc443795be,Sick  Right now very thankful for my chicken soup and my bed!,Sick,neutral
fd13a24d43, it does.,it does.,neutral
fa2f5557ac,_perfect I`m trying to self learn photoshop but it`s not going so well!,it`s not going so well!,negative
0ca4eca526,Going to bed now...good night tweeters,good night,positive
57d2d26a40, Meeeee! It sounds delicious,Meeeee! It sounds delicious,positive
8b1d88c1e2, now cash u kno I`m not a hater.....jus upset I don`t have my update yet,upset,negative
07663e7e08,in a bad mood now  annoying when its sunny,bad,negative
21d92d96ed, seems like working.. rofl - sadly money is not growing on a tree,sadly,negative
0483ab8b73,"OK dear tweeps, goodnight! I need 2 get up early 2 say Happy Mothers Day 2 wife n mom",goodnight!,positive
126aa22396,"has applied for OSAP yet again- God, I`m gonna owe major $$$ by the end of my academic career, this just ain`t right!!",just ain`t right!!,negative
fbb9cc0147,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,Sleeping on the streets of nyc for a celebrity...nothing new. Wish i had a huge blanket though,neutral
30b8f1abed,that was an interesting show to say the least. recap tomorrow. first i must sleep. work in am.,that was an interesting show,positive
ef72821542,Wohoo! Going to see Eddie Izzard in December!,Wohoo!,positive
1df1a1eba6,another rainy day,another rainy day,neutral
c736b32428,'i hear its wonderful in california.','i hear its wonderful in california.',positive
3781398398,curious if they fixed the window handle in our room in the meantime  #edc,curious if they fixed the window handle in our room in the meantime,neutral
fc04b84a90, so i`m screwed,so i`m screwed,negative
4e0b406c67, all good! Take a rest,good!,positive
3d8fc11374,Watching Scrubs season 2. Oh I`m gonna miss that show,miss,negative
d2c80ece15,baby alex i miss you  ily<3 good night</3,baby alex i miss you  ily<3 good night</3,positive
a56496719d, --- has demi ever replied to you? Coz I haven`t got any...,--- has demi ever replied to you? Coz I haven`t got any...,neutral
17a133b354,"Hmm, no holga for me probably","Hmm, no holga for me probably",neutral
94364c73f3," Wow, congrats Rosemary","Wow,",positive
aca23709de,"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it.","Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it.",neutral
8853a52a8b,In Paris till friday!!,In Paris till friday!!,neutral
f031e5bf82,ugh i wish this school year would go faster so i can move on in life,ugh i wish this school year would go faster so i can move on in life,neutral
0f1b3f7caa,'i wanna go to prom one day   'i wish U can go with me 2 my prom even though im not a guy.but thatwouldmake1of myFRIENDS happy,t thatwouldmake1of myFRIENDS happy,positive
160dc44c04,"Which do you prefer? Hamdemic, Aporkalypse or Parmageddon?","Which do you prefer? Hamdemic, Aporkalypse or Parmageddon?",neutral
88a638bf79, - You can do yiiiit!  Night,#NAME?,neutral
9c5b7929af,i have become my mothers slave.,slave.,negative
8877d4155b,The arrival of cargo Red G5 to Toronto has been postponed til tomorrow afternoon.  gonna miss my lil bro`s bday...he`s been waiting 4 me!,a miss my lil bro`s,negative
d5b70e927f, Really?? I feel special,special,positive
457f918212,"cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm & cOzY iNsIdE  LoL","cALL mE wiErD, bUt I jUs LuV rAiNy DaYs! MaKeS mE feeL sO waRm & cOzY iNsIdE  LoL",positive
454507235e,I cant watch anythgin till tonight,I cant watch anythgin till tonight,neutral
86dcc3161f,My baby is going to her first sleepover tonight   I`m gonna need a lot of wine to get me through today,My baby is going to her first sleepover tonight   I`m gonna need a lot of wine to get me through today,neutral
b8f4bfe61a,trying to fix some weird query,trying to fix some weird query,negative
cf4968fc24,  she was sleep and then she woke up to check on me see if i was cold or hot i love my mom,i love,positive
0fcb7c107c," Cool! I have one (from a decluttering friend), but I don`t know how to play","Cool! I have one (from a decluttering friend), but I don`t know how to play",neutral
ea1dea9f05,Rainy Mondays... Is there a better day to work at home?? I am thankful!!,I am thankful!!,positive
06e35f8476, then maybe we should ask Him for a raise.,then maybe we should ask Him for a raise.,neutral
500403e684, No trips planned yet but I`ll let you know if there is,No trips planned yet but I`ll let you know if there is,neutral
eae55ee415,SMH @ PPL WHO ONLY TWIT U UP ON FRIDAYS B/C U GOT 100+ FOLLOWERS AND THEY`RE STILL BANKING 15-20  #NOFAKERY,SMH @ PPL WHO ONLY TWIT U UP ON FRIDAYS B/C U GOT 100+ FOLLOWERS AND THEY`RE STILL BANKING 15-20  #NOFAKERY,neutral
4cfae4e121,"_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!","_Kimbalicious Lol! I was just walking  I think its all the polish I used while cleaning earlier, its made the floor slippery!",neutral
87e4d6ee0f,reeeejuvinated  and bored as hell.,reeeejuvinated  and bored as hell.,neutral
997f56248a,"bored, nothing to do","bored, nothing to do",negative
a6226be905, Sounds nice! If you try the recipe you gotta tell me how it turned out!,Sounds nice!,positive
719b557575,last day of classes!!,last day of classes!!,neutral
c82d63fb78," i hope to, no promises  they all my kids and the dog at the moment, a couple of flowers too",hope,positive
3dec28069e, i know  but the weather`s clearing and suppose to be nice sat and sun,d suppose to be nice,positive
5bd3b92cf5,getting ready so i can go out,getting ready so i can go out,neutral
32485292ca,now accepting maid applications.  would be nice if you`d start first thing tomorrow - would make a wonderful Mother`s Day present!,would make a wonderful Mother`s Day present!,positive
43112b250b, lol i`ll have to look on youtube later  thanks,thanks,positive
d613b282dd, The dayem computer  #twpp,The dayem computer  #twpp,neutral
aef792e76f,happy mother`s day!!!,happy mother`s day!!!,positive
b8d4f53bb3,"Having some Coronas, and have a bad craving for Mexican pastries, but i`d have to go to Uptown to get some",bad,negative
f651d6efda, Good morning to you. Hope you have a nice productive day,nice productive day,positive
a279d174ac,Eating a bagel  yummy,Eating a bagel  yummy,positive
8ea600eb9f,"Can`t sleep, just laying here in the dark","Can`t sleep, just laying here in the dark",neutral
